ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesAmount
379,20220316,20220328,20220323,21570,2181.5625
375,20220316,20220328,20220323,21885,2181.5625
379,20220316,20220328,20220323,21959,2181.5625
352,20220317,20220329,20220324,28562,2071.4196
377,20220317,20220329,20220324,14185,2181.5625
368,20220317,20220329,20220324,29149,2443.35
369,20220317,20220329,20220324,13435,2443.35
333,20220317,20220329,20220324,20171,782.99
362,20220317,20220329,20220324,26315,2049.0982
377,20220317,20220329,20220324,21877,2181.5625
370,20220317,20220329,20220324,21891,2443.35
352,20220317,20220329,20220324,12687,2071.4196
371,20220318,20220330,20220325,16197,2181.5625
389,20220318,20220330,20220325,14080,1000.4375
375,20220318,20220330,20220325,29152,2181.5625
373,20220318,20220330,20220325,13433,2181.5625
379,20220318,20220330,20220325,13442,2181.5625
341,20220318,20220330,20220325,19194,782.99
329,20220318,20220330,20220325,15320,782.99
327,20220318,20220330,20220325,15322,782.99
371,20220318,20220330,20220325,21874,2181.5625
379,20220319,20220331,20220326,16428,2181.5625
383,20220319,20220331,20220326,14036,1000.4375
356,20220319,20220331,20220326,26312,2071.4196
360,20220319,20220331,20220326,26313,2049.0982
385,20220319,20220331,20220326,24614,1000.4375
325,20220319,20220331,20220326,26135,782.99
343,20220319,20220331,20220326,26154,782.99
369,20220320,20220401,20220327,14186,2443.35
373,20220320,20220401,20220327,16199,2181.5625
373,20220320,20220401,20220327,25971,2181.5625
358,20220320,20220401,20220327,26306,2049.0982
362,20220320,20220401,20220327,26327,2049.0982
389,20220321,20220402,20220328,17188,1000.4375
379,20220321,20220402,20220328,14192,2181.5625
323,20220321,20220402,20220328,19174,782.99
379,20220321,20220402,20220328,21562,2181.5625
375,20220321,20220402,20220328,21876,2181.5625
389,20220322,20220403,20220329,17187,1000.4375
375,20220322,20220403,20220329,15928,2181.5625
389,20220322,20220403,20220329,14081,1000.4375
352,20220322,20220403,20220329,26322,2071.4196
335,20220322,20220403,20220329,15309,782.99
339,20220322,20220403,20220329,27075,782.99
331,20220322,20220403,20220329,26140,782.99
369,20220323,20220404,20220330,16465,2443.35
387,20220323,20220404,20220330,14037,1000.4375
331,20220323,20220404,20220330,15302,782.99
343,20220323,20220404,20220330,15329,782.99
371,20220323,20220404,20220330,21873,2181.5625
377,20220323,20220404,20220330,21943,2181.5625
379,20220323,20220404,20220330,21947,2181.5625
356,20220323,20220404,20220330,12689,2071.4196
352,20220323,20220404,20220330,12239,2071.4196
385,20220324,20220405,20220331,14044,1000.4375
339,20220324,20220405,20220331,20837,782.99
369,20220324,20220405,20220331,21569,2443.35
371,20220324,20220405,20220331,21949,2181.5625
377,20220324,20220405,20220331,21958,2181.5625
321,20220324,20220405,20220331,26150,782.99
370,20220325,20220406,20220401,16444,2443.35
369,20220325,20220406,20220401,16509,2443.35
370,20220325,20220406,20220401,15685,2443.35
354,20220325,20220406,20220401,26311,2071.4196
352,20220325,20220406,20220401,26325,2071.4196
343,20220325,20220406,20220401,27060,782.99
371,20220325,20220406,20220401,21894,2181.5625
356,20220325,20220406,20220401,11570,2071.4196
354,20220325,20220406,20220401,12216,2071.4196
331,20220325,20220406,20220401,26142,782.99
371,20220326,20220407,20220402,13447,2181.5625
362,20220326,20220407,20220402,26319,2049.0982
329,20220326,20220407,20220402,15321,782.99
354,20220327,20220408,20220403,26317,2071.4196
321,20220327,20220408,20220403,27062,782.99
383,20220328,20220409,20220404,17109,1000.4375
389,20220328,20220409,20220404,19290,1000.4375
375,20220328,20220409,20220404,15693,2181.5625
375,20220328,20220409,20220404,14555,2181.5625
352,20220328,20220409,20220404,20373,2071.4196
368,20220328,20220409,20220404,21897,2443.35
356,20220328,20220409,20220404,12263,2071.4196
377,20220329,20220410,20220405,16447,2181.5625
370,20220329,20220410,20220405,16512,2443.35
377,20220329,20220410,20220405,25911,2181.5625
333,20220329,20220410,20220405,20825,782.99
325,20220329,20220410,20220405,20163,782.99
387,20220329,20220410,20220405,24615,1000.4375
385,20220329,20220410,20220405,24889,1000.4375
368,20220329,20220410,20220405,21882,2443.35
327,20220329,20220410,20220405,26138,782.99
362,20220330,20220411,20220406,12283,2049.0982
369,20220330,20220411,20220406,13452,2443.35
375,20220330,20220411,20220406,13461,2181.5625
333,20220330,20220411,20220406,15333,782.99
343,20220330,20220411,20220406,27084,782.99
358,20220330,20220411,20220406,12705,2049.0982
356,20220330,20220411,20220406,13018,2071.4196
327,20220330,20220411,20220406,26165,782.99
329,20220331,20220412,20220407,20839,782.99
325,20220331,20220412,20220407,15337,782.99
337,20220331,20220412,20220407,15343,782.99
375,20220331,20220412,20220407,22180,2181.5625
362,20220331,20220412,20220407,12988,2049.0982
360,20220331,20220412,20220407,12989,2049.0982
360,20220331,20220412,20220407,12998,2049.0982
358,20220331,20220412,20220407,13022,2049.0982
371,20220401,20220413,20220408,16253,2181.5625
352,20220401,20220413,20220408,26485,2071.4196
371,20220401,20220413,20220408,22172,2181.5625
369,20220401,20220413,20220408,21976,2443.35
369,20220401,20220413,20220408,21983,2443.35
377,20220401,20220413,20220408,21994,2181.5625
360,20220401,20220413,20220408,13020,2049.0982
389,20220402,20220414,20220409,14104,1000.4375
387,20220402,20220414,20220409,17195,1000.4375
354,20220402,20220414,20220409,12272,2071.4196
379,20220402,20220414,20220409,16530,2181.5625
371,20220402,20220414,20220409,16550,2181.5625
375,20220402,20220414,20220409,14773,2181.5625
371,20220402,20220414,20220409,13482,2181.5625
325,20220403,20220415,20220410,20548,782.99
352,20220403,20220415,20220410,26330,2071.4196
379,20220403,20220415,20220410,22170,2181.5625
356,20220404,20220416,20220411,28711,2071.4196
360,20220404,20220416,20220411,26343,2049.0982
358,20220404,20220416,20220411,26329,2049.0982
381,20220404,20220416,20220411,24902,1000.4375
371,20220404,20220416,20220411,21985,2181.5625
360,20220404,20220416,20220411,12703,2049.0982
343,20220404,20220416,20220411,26375,782.99
377,20220405,20220417,20220412,22181,2181.5625
369,20220405,20220417,20220412,22195,2443.35
325,20220405,20220417,20220412,15345,782.99
333,20220405,20220417,20220412,15346,782.99
369,20220405,20220417,20220412,21980,2443.35
352,20220405,20220417,20220412,13007,2071.4196
339,20220405,20220417,20220412,26162,782.99
354,20220406,20220418,20220413,12284,2071.4196
375,20220406,20220418,20220413,16269,2181.5625
381,20220406,20220418,20220413,14105,1000.4375
379,20220406,20220418,20220413,25991,2181.5625
377,20220406,20220418,20220413,22032,2181.5625
371,20220406,20220418,20220413,22197,2181.5625
356,20220406,20220418,20220413,13078,2071.4196
356,20220407,20220419,20220414,28708,2071.4196
370,20220407,20220419,20220414,14719,2443.35
368,20220407,20220419,20220414,16585,2443.35
379,20220408,20220420,20220415,16546,2181.5625
375,20220408,20220420,20220415,13453,2181.5625
371,20220408,20220420,20220415,22173,2181.5625
358,20220408,20220420,20220415,13036,2049.0982
369,20220409,20220421,20220416,16207,2443.35
368,20220409,20220421,20220416,14716,2443.35
354,20220409,20220421,20220416,20375,2071.4196
379,20220409,20220421,20220416,22004,2181.5625
371,20220409,20220421,20220416,21979,2181.5625
371,20220409,20220421,20220416,21986,2181.5625
354,20220409,20220421,20220416,13000,2071.4196
360,20220410,20220422,20220417,12264,2049.0982
373,20220410,20220422,20220417,14798,2181.5625
329,20220410,20220422,20220417,20555,782.99
341,20220410,20220422,20220417,20850,782.99
379,20220410,20220422,20220417,22000,2181.5625
370,20220410,20220422,20220417,22178,2443.35
379,20220410,20220422,20220417,22198,2181.5625
341,20220410,20220422,20220417,15348,782.99
379,20220410,20220422,20220417,16575,2181.5625
343,20220410,20220422,20220417,26161,782.99
339,20220410,20220422,20220417,26187,782.99
333,20220410,20220422,20220417,26204,782.99
352,20220411,20220423,20220418,12271,2071.4196
377,20220411,20220423,20220418,16252,2181.5625
383,20220411,20220423,20220418,14098,1000.4375
360,20220411,20220423,20220418,26338,2049.0982
371,20220411,20220423,20220418,22033,2181.5625
369,20220411,20220423,20220418,22174,2443.35
371,20220411,20220423,20220418,22200,2181.5625
325,20220411,20220423,20220418,15364,782.99
375,20220411,20220423,20220418,21968,2181.5625
352,20220411,20220423,20220418,13025,2071.4196
352,20220411,20220423,20220418,13038,2071.4196
354,20220411,20220423,20220418,13051,2071.4196
337,20220411,20220423,20220418,26160,782.99
368,20220412,20220424,20220419,16267,2443.35
321,20220412,20220424,20220419,20560,782.99
370,20220412,20220424,20220419,22168,2443.35
370,20220412,20220424,20220419,22175,2443.35
368,20220412,20220424,20220419,21984,2443.35
352,20220412,20220424,20220419,12706,2071.4196
383,20220413,20220425,20220420,19308,1000.4375
362,20220413,20220425,20220420,12281,2049.0982
369,20220413,20220425,20220420,13478,2443.35
373,20220413,20220425,20220420,22031,2181.5625
375,20220413,20220425,20220420,22196,2181.5625
383,20220413,20220425,20220420,24904,1000.4375
356,20220414,20220426,20220421,28707,2071.4196
356,20220414,20220426,20220421,12277,2071.4196
371,20220414,20220426,20220421,13456,2181.5625
321,20220414,20220426,20220421,20838,782.99
335,20220414,20220426,20220421,20584,782.99
362,20220414,20220426,20220421,26490,2049.0982
323,20220414,20220426,20220421,15338,782.99
333,20220414,20220426,20220421,15339,782.99
371,20220414,20220426,20220421,21996,2181.5625
369,20220415,20220427,20220422,16206,2443.35
368,20220415,20220427,20220422,14779,2443.35
368,20220415,20220427,20220422,16278,2443.35
358,20220415,20220427,20220422,26328,2049.0982
323,20220415,20220427,20220422,15342,782.99
321,20220415,20220427,20220422,15350,782.99
358,20220416,20220428,20220423,26331,2049.0982
354,20220416,20220428,20220423,26342,2071.4196
362,20220416,20220428,20220423,26487,2049.0982
321,20220416,20220428,20220423,15341,782.99
354,20220416,20220428,20220423,12987,2071.4196
362,20220416,20220428,20220423,12995,2049.0982
360,20220416,20220428,20220423,13024,2049.0982
385,20220417,20220429,20220424,19302,1000.4375
358,20220417,20220429,20220424,28713,2049.0982
352,20220417,20220429,20220424,26339,2071.4196
356,20220417,20220429,20220424,20470,2071.4196
379,20220417,20220429,20220424,22199,2181.5625
323,20220417,20220429,20220424,15351,782.99
373,20220417,20220429,20220424,21966,2181.5625
352,20220417,20220429,20220424,12701,2071.4196
352,20220417,20220429,20220424,12990,2071.4196
360,20220417,20220429,20220424,12991,2049.0982
354,20220417,20220429,20220424,13021,2071.4196
327,20220417,20220429,20220424,26190,782.99
383,20220418,20220430,20220425,19305,1000.4375
371,20220418,20220430,20220425,14708,2181.5625
379,20220418,20220430,20220425,14790,2181.5625
383,20220418,20220430,20220425,26321,1000.4375
373,20220418,20220430,20220425,13462,2181.5625
375,20220418,20220430,20220425,25992,2181.5625
339,20220418,20220430,20220425,20848,782.99
323,20220418,20220430,20220425,20851,782.99
358,20220418,20220430,20220425,12702,2049.0982
387,20220419,20220501,20220426,18157,1000.4375
360,20220419,20220501,20220426,28689,2049.0982
379,20220419,20220501,20220426,16553,2181.5625
375,20220419,20220501,20220426,13464,2181.5625
352,20220419,20220501,20220426,26481,2071.4196
370,20220419,20220501,20220426,22030,2443.35
385,20220419,20220501,20220426,24901,1000.4375
358,20220419,20220501,20220426,13011,2049.0982
356,20220419,20220501,20220426,13012,2071.4196
354,20220419,20220501,20220426,13050,2071.4196
377,20220420,20220502,20220427,16541,2181.5625
370,20220420,20220502,20220427,16263,2443.35
373,20220420,20220502,20220427,16290,2181.5625
389,20220420,20220502,20220427,26373,1000.4375
371,20220420,20220502,20220427,25989,2181.5625
358,20220420,20220502,20220427,26344,2049.0982
333,20220420,20220502,20220427,15347,782.99
389,20220421,20220503,20220428,17206,1000.4375
377,20220421,20220503,20220428,16573,2181.5625
323,20220421,20220503,20220428,19276,782.99
358,20220421,20220503,20220428,12996,2049.0982
362,20220421,20220503,20220428,13035,2049.0982
354,20220421,20220503,20220428,13075,2071.4196
360,20220421,20220503,20220428,13076,2049.0982
368,20220422,20220504,20220429,14714,2443.35
377,20220422,20220504,20220429,16562,2181.5625
373,20220422,20220504,20220429,29336,2181.5625
339,20220422,20220504,20220429,27082,782.99
369,20220422,20220504,20220429,21999,2443.35
362,20220422,20220504,20220429,20468,2049.0982
356,20220422,20220504,20220429,12999,2071.4196
352,20220422,20220504,20220429,13049,2071.4196
358,20220422,20220504,20220429,13077,2049.0982
360,20220423,20220505,20220430,28724,2049.0982
368,20220423,20220505,20220430,29159,2443.35
335,20220423,20220505,20220430,20556,782.99
360,20220423,20220505,20220430,26351,2049.0982
383,20220423,20220505,20220430,24903,1000.4375
358,20220423,20220505,20220430,13001,2049.0982
362,20220423,20220505,20220430,13006,2049.0982
381,20220424,20220506,20220501,17216,1000.4375
358,20220424,20220506,20220501,12282,2049.0982
379,20220424,20220506,20220501,14796,2181.5625
379,20220424,20220506,20220501,13468,2181.5625
358,20220424,20220506,20220501,26486,2049.0982
377,20220424,20220506,20220501,22171,2181.5625
385,20220424,20220506,20220501,24900,1000.4375
360,20220424,20220506,20220501,13079,2049.0982
331,20220424,20220506,20220501,26188,782.99
377,20220425,20220507,20220502,29154,2181.5625
368,20220425,20220507,20220502,29281,2443.35
377,20220425,20220507,20220502,21982,2181.5625
370,20220426,20220508,20220503,16531,2443.35
373,20220426,20220508,20220503,16561,2181.5625
373,20220426,20220508,20220503,16270,2181.5625
385,20220426,20220508,20220503,14106,1000.4375
375,20220426,20220508,20220503,22194,2181.5625
325,20220426,20220508,20220503,26192,782.99
321,20220427,20220509,20220504,20549,782.99
371,20220427,20220509,20220504,21969,2181.5625
371,20220427,20220509,20220504,21987,2181.5625
354,20220427,20220509,20220504,12994,2071.4196
356,20220427,20220509,20220504,13010,2071.4196
337,20220427,20220509,20220504,26167,782.99
385,20220428,20220510,20220505,17196,1000.4375
362,20220428,20220510,20220505,28690,2049.0982
370,20220428,20220510,20220505,14791,2443.35
369,20220428,20220510,20220505,14802,2443.35
387,20220428,20220510,20220505,14109,1000.4375
369,20220428,20220510,20220505,13450,2443.35
377,20220428,20220510,20220505,13477,2181.5625
356,20220428,20220510,20220505,26484,2071.4196
356,20220428,20220510,20220505,12700,2071.4196
369,20220428,20220510,20220505,22193,2443.35
369,20220428,20220510,20220505,21974,2443.35
323,20220428,20220510,20220505,26191,782.99
377,20220429,20220511,20220506,16554,2181.5625
369,20220429,20220511,20220506,16271,2443.35
389,20220429,20220511,20220506,14095,1000.4375
329,20220429,20220511,20220506,15349,782.99
327,20220429,20220511,20220506,26189,782.99
377,20220430,20220512,20220507,16588,2181.5625
370,20220430,20220512,20220507,13657,2443.35
333,20220430,20220512,20220507,20590,782.99
329,20220430,20220512,20220507,15398,782.99
369,20220430,20220512,20220507,22412,2443.35
377,20220430,20220512,20220507,22400,2181.5625
360,20220501,20220513,20220508,12128,2049.0982
356,20220501,20220513,20220508,26546,2071.4196
369,20220501,20220513,20220508,22575,2443.35
379,20220501,20220513,20220508,22576,2181.5625
377,20220502,20220514,20220509,16389,2181.5625
323,20220502,20220514,20220509,20859,782.99
356,20220502,20220514,20220509,26513,2071.4196
360,20220502,20220514,20220509,20546,2049.0982
370,20220502,20220514,20220509,22580,2443.35
389,20220502,20220514,20220509,24905,1000.4375
